날짜,발전기명,일일발전량(kWh)
2022-04-07,창신인터내셔날 태양광,1333.6
2022-04-08,창신인터내셔날 태양광,1907.18
2022-04-09,창신인터내셔날 태양광,1791.02
2022-04-10,창신인터내셔날 태양광,1750.92
2022-04-11,창신인터내셔날 태양광,1479.6
2022-04-12,창신인터내셔날 태양광,1834.34
2022-04-13,창신인터내셔날 태양광,234.82
2022-04-14,창신인터내셔날 태양광,212.22
2022-04-15,창신인터내셔날 태양광,1532.72
2022-04-16,창신인터내셔날 태양광,2024.88
2022-04-17,창신인터내셔날 태양광,2061.34
2022-04-18,창신인터내셔날 태양광,1550.84
2022-04-19,창신인터내셔날 태양광,1908.76
2022-04-20,창신인터내셔날 태양광,1950.92
2022-04-21,창신인터내셔날 태양광,492.66
2022-04-22,창신인터내셔날 태양광,1956.92
2022-04-23,창신인터내셔날 태양광,1343.32
2022-04-24,창신인터내셔날 태양광,1954.72
2022-04-25,창신인터내셔날 태양광,1691.58
2022-04-26,창신인터내셔날 태양광,331.08
2022-04-27,창신인터내셔날 태양광,1848.62
2022-04-28,창신인터내셔날 태양광,1877.56
2022-04-29,창신인터내셔날 태양광,554.16
2022-04-30,창신인터내셔날 태양광,949.56
2022-05-01,창신인터내셔날 태양광,2144.8
2022-05-02,창신인터내셔날 태양광,1700.14
2022-05-03,창신인터내셔날 태양광,2145.38
2022-05-04,창신인터내셔날 태양광,2108.5
2022-05-05,창신인터내셔날 태양광,2143.66
2022-05-06,창신인터내셔날 태양광,2077.24
2022-05-07,창신인터내셔날 태양광,1632.1
2022-05-08,창신인터내셔날 태양광,1813.16
2022-05-09,창신인터내셔날 태양광,1783.5
2022-05-10,창신인터내셔날 태양광,1617.78
2022-05-11,창신인터내셔날 태양광,1561.18
2022-05-12,창신인터내셔날 태양광,924.02
2022-05-13,창신인터내셔날 태양광,595.1
2022-05-14,창신인터내셔날 태양광,2104.08
2022-05-15,창신인터내셔날 태양광,1938.32
2022-05-16,창신인터내셔날 태양광,2117.58
2022-05-17,창신인터내셔날 태양광,2026.26
2022-05-18,창신인터내셔날 태양광,1955.36
2022-05-19,창신인터내셔날 태양광,1327.36
2022-05-20,창신인터내셔날 태양광,1507.36
2022-05-21,창신인터내셔날 태양광,1991.4
2022-05-22,창신인터내셔날 태양광,1868.74
2022-05-23,창신인터내셔날 태양광,1836.94
2022-05-24,창신인터내셔날 태양광,1918.12
2022-05-25,창신인터내셔날 태양광,1912
2022-05-26,창신인터내셔날 태양광,1773.74
2022-05-27,창신인터내셔날 태양광,1981.52
2022-05-28,창신인터내셔날 태양광,1832.22
2022-05-29,창신인터내셔날 태양광,2057.44
2022-05-30,창신인터내셔날 태양광,1556.58
2022-05-31,창신인터내셔날 태양광,2123.66
2022-06-01,창신인터내셔날 태양광,1816.2
2022-06-02,창신인터내셔날 태양광,2019.74
2022-06-03,창신인터내셔날 태양광,2025.68
2022-06-04,창신인터내셔날 태양광,1680.9
2022-06-05,창신인터내셔날 태양광,222.5
2022-06-06,창신인터내셔날 태양광,690.98
2022-06-07,창신인터내셔날 태양광,506.62
2022-06-08,창신인터내셔날 태양광,485.32
2022-06-09,창신인터내셔날 태양광,2055.98
2022-06-10,창신인터내셔날 태양광,1766.02
2022-06-11,창신인터내셔날 태양광,907.94
2022-06-12,창신인터내셔날 태양광,1761.24
2022-06-13,창신인터내셔날 태양광,638.34
2022-06-14,창신인터내셔날 태양광,227.28
2022-06-15,창신인터내셔날 태양광,1190.9
2022-06-16,창신인터내셔날 태양광,2024.84
2022-06-17,창신인터내셔날 태양광,1986.56
2022-06-18,창신인터내셔날 태양광,1937.38
2022-06-19,창신인터내셔날 태양광,1797.94
2022-06-20,창신인터내셔날 태양광,1647.8
2022-06-21,창신인터내셔날 태양광,1766.02
2022-06-22,창신인터내셔날 태양광,1924.98
2022-06-23,창신인터내셔날 태양광,1307.98
2022-06-24,창신인터내셔날 태양광,836.66
2022-06-25,창신인터내셔날 태양광,1550.32
2022-06-26,창신인터내셔날 태양광,1389.28
2022-06-27,창신인터내셔날 태양광,354.06
2022-06-28,창신인터내셔날 태양광,1168.62
2022-06-29,창신인터내셔날 태양광,1318.2
2022-06-30,창신인터내셔날 태양광,1606.44
2021-09-24,터보링크 태양광 발전소,544.779
2021-09-25,터보링크 태양광 발전소,1626.142
2021-09-26,터보링크 태양광 발전소,1965.544
2021-09-27,터보링크 태양광 발전소,1426.066
2021-09-28,터보링크 태양광 발전소,1387.499
2021-09-29,터보링크 태양광 발전소,1136.804
2021-09-30,터보링크 태양광 발전소,1392.8
2021-10-01,터보링크 태양광 발전소,2776.925
2021-10-02,터보링크 태양광 발전소,2693.522
2021-10-03,터보링크 태양광 발전소,2640.491
2021-10-04,터보링크 태양광 발전소,1820.912
2021-10-05,터보링크 태양광 발전소,2570.586
2021-10-06,터보링크 태양광 발전소,1886.959
2021-10-07,터보링크 태양광 발전소,2492.966
2021-10-08,터보링크 태양광 발전소,1225.994
2021-10-09,터보링크 태양광 발전소,1857.552
2021-10-10,터보링크 태양광 발전소,2216.721
2021-10-11,터보링크 태양광 발전소,367.364
2021-10-12,터보링크 태양광 발전소,634.931
2021-10-13,터보링크 태양광 발전소,1051.956
2021-10-14,터보링크 태양광 발전소,2348.817
2021-10-15,터보링크 태양광 발전소,1882.621
2021-10-16,터보링크 태양광 발전소,478.729
2021-10-17,터보링크 태양광 발전소,2715.699
2021-10-18,터보링크 태양광 발전소,2543.107
2021-10-19,터보링크 태양광 발전소,2257.698
2021-10-20,터보링크 태양광 발전소,2233.11
2021-10-21,터보링크 태양광 발전소,1067.864
2021-10-22,터보링크 태양광 발전소,2342.549
2021-10-23,터보링크 태양광 발전소,2197.918
2021-10-24,터보링크 태양광 발전소,1827.66
2021-10-25,터보링크 태양광 발전소,2241.79
2021-10-26,터보링크 태양광 발전소,2155.975
2021-10-27,터보링크 태양광 발전소,2094.747
2021-10-28,터보링크 태양광 발전소,2117.405
2021-10-29,터보링크 태양광 발전소,1699.902
2021-10-30,터보링크 태양광 발전소,1521.041
2021-10-31,터보링크 태양광 발전소,2061.483
2021-11-01,터보링크 태양광 발전소,1741.847
2021-11-02,터보링크 태양광 발전소,1930.832
2021-11-03,터보링크 태양광 발전소,1968.916
2021-11-04,터보링크 태양광 발전소,1896.12
2021-11-05,터보링크 태양광 발전소,1621.318
2021-11-06,터보링크 태양광 발전소,1691.708
2021-11-07,터보링크 태양광 발전소,1337.36
2021-11-08,터보링크 태양광 발전소,266.122
2021-11-09,터보링크 태양광 발전소,1472.832
2021-11-10,터보링크 태양광 발전소,1391.838
2021-11-11,터보링크 태양광 발전소,1431.37
2021-11-12,터보링크 태양광 발전소,1455.958
2021-11-13,터보링크 태양광 발전소,1815.125
2021-11-14,터보링크 태양광 발전소,1577.931
2021-11-15,터보링크 태양광 발전소,1719.187
2021-11-16,터보링크 태양광 발전소,1580.341
2021-11-17,터보링크 태양광 발전소,1659.889
2021-11-18,터보링크 태양광 발전소,1624.213
2021-11-19,터보링크 태양광 발전소,1651.693
2021-11-20,터보링크 태양광 발전소,1495.491
2021-11-21,터보링크 태양광 발전소,1067.381
2021-11-22,터보링크 태양광 발전소,1082.326
2021-11-23,터보링크 태양광 발전소,1425.585
2021-11-24,터보링크 태양광 발전소,1627.586
2021-11-25,터보링크 태양광 발전소,1292.525
2021-11-26,터보링크 태양광 발전소,1622.766
2021-11-27,터보링크 태양광 발전소,1589.019
2021-11-28,터보링크 태양광 발전소,1556.716
2021-11-29,터보링크 태양광 발전소,1507.542
2021-11-30,터보링크 태양광 발전소,104.135
2021-12-01,터보링크 태양광 발전소,1352.304
2021-12-02,터보링크 태양광 발전소,1590.947
2021-12-03,터보링크 태양광 발전소,1402.926
2021-12-04,터보링크 태양광 발전소,1417.872
2021-12-05,터보링크 태양광 발전소,1352.788
2021-12-06,터보링크 태양광 발전소,923.714
2021-12-07,터보링크 태양광 발전소,1432.816
2021-12-08,터보링크 태양광 발전소,1368.214
2021-12-09,터보링크 태양광 발전소,1209.603
2021-12-10,터보링크 태양광 발전소,1143.072
2021-12-11,터보링크 태양광 발전소,1347.003
2021-12-12,터보링크 태양광 발전소,1124.751
2021-12-13,터보링크 태양광 발전소,1527.792
2021-12-14,터보링크 태양광 발전소,1473.795
2021-12-15,터보링크 태양광 발전소,1161.873
2021-12-16,터보링크 태양광 발전소,521.157
2021-12-17,터보링크 태양광 발전소,1486.33
2021-12-18,터보링크 태양광 발전소,1556.236
2021-12-19,터보링크 태양광 발전소,1448.727
2021-12-20,터보링크 태양광 발전소,1190.318
2021-12-21,터보링크 태양광 발전소,1320.487
2021-12-22,터보링크 태양광 발전소,1417.872
2021-12-23,터보링크 태양광 발전소,1361.947
2021-12-24,터보링크 태양광 발전소,926.606
2021-12-25,터보링크 태양광 발전소,1526.827
2021-12-26,터보링크 태양광 발전소,1559.611
2021-12-27,터보링크 태양광 발전소,1506.576
2021-12-28,터보링크 태양광 발전소,1331.575
2021-12-29,터보링크 태양광 발전소,1138.733
2021-12-30,터보링크 태양광 발전소,1487.776
2021-12-31,터보링크 태양광 발전소,1530.201
2022-01-01,터보링크 태양광 발전소,1512.363
2022-01-02,터보링크 태양광 발전소,1421.244
2022-01-03,터보링크 태양광 발전소,1483.438
2022-01-04,터보링크 태양광 발전소,1413.531
2022-01-05,터보링크 태양광 발전소,839.345
2022-01-06,터보링크 태양광 발전소,1507.061
2022-01-07,터보링크 태양광 발전소,1448.245
2022-01-08,터보링크 태양광 발전소,1516.221
2022-01-09,터보링크 태양광 발전소,1155.122
2022-01-10,터보링크 태양광 발전소,1294.935
2022-01-11,터보링크 태양광 발전소,1516.221
2022-01-12,터보링크 태양광 발전소,0
2022-01-14,터보링크 태양광 발전소,1641.57
2022-01-15,터보링크 태양광 발전소,0
2022-01-18,터보링크 태양광 발전소,1714.366
2022-01-19,터보링크 태양광 발전소,1586.608
2022-01-20,터보링크 태양광 발전소,1675.798
2022-01-21,터보링크 태양광 발전소,1589.502
2022-01-22,터보링크 태양광 발전소,1571.664
2022-01-23,터보링크 태양광 발전소,1041.347
2022-01-24,터보링크 태양광 발전소,808.972
2022-01-25,터보링크 태양광 발전소,719.783
2022-01-26,터보링크 태양광 발전소,1670.978
2022-01-27,터보링크 태양광 발전소,1703.279
2022-01-28,터보링크 태양광 발전소,1912.029
2022-01-29,터보링크 태양광 발전소,1606.374
2022-01-30,터보링크 태양광 발전소,1789.574
2022-01-31,터보링크 태양광 발전소,1911.548
2022-02-01,터보링크 태양광 발전소,1841.159
2022-02-02,터보링크 태양광 발전소,1858.998
2022-02-03,터보링크 태양광 발전소,1986.756
2022-02-04,터보링크 태양광 발전소,1956.866
2022-02-05,터보링크 태양광 발전소,2062.93
2022-02-06,터보링크 태양광 발전소,2070.641
2022-02-07,터보링크 태양광 발전소,1633.855
2022-02-08,터보링크 태양광 발전소,2015.2
2022-02-09,터보링크 태양광 발전소,1765.469
2022-02-10,터보링크 태양광 발전소,1937.581
2022-02-11,터보링크 태양광 발전소,2038.824
2022-02-12,터보링크 태양광 발전소,1989.651
2022-02-13,터보링크 태양광 발전소,1393.766
2022-02-14,터보링크 태양광 발전소,1481.991
2022-02-15,터보링크 태양광 발전소,2209.488
2022-02-16,터보링크 태양광 발전소,2303.981
2022-02-17,터보링크 태양광 발전소,2349.781
2022-02-18,터보링크 태양광 발전소,2220.096
2022-02-19,터보링크 태양광 발전소,1598.179
2022-02-20,터보링크 태양광 발전소,2521.892
2022-02-21,터보링크 태양광 발전소,2393.653
2022-02-22,터보링크 태양광 발전소,2403.776
2022-02-23,터보링크 태양광 발전소,2190.688
2022-02-24,터보링크 태양광 발전소,2566.727
2022-02-25,터보링크 태양광 발전소,2484.769
2022-02-26,터보링크 태양광 발전소,2400.885
2022-02-27,터보링크 태양광 발전소,2595.654
2022-02-28,터보링크 태양광 발전소,1976.149
2022-03-01,터보링크 태양광 발전소,1522.489
2022-03-02,터보링크 태양광 발전소,2900.829
2022-03-03,터보링크 태양광 발전소,2794.283
2022-03-04,터보링크 태양광 발전소,2265.413
2022-03-05,터보링크 태양광 발전소,2973.144
2022-03-06,터보링크 태양광 발전소,3077.759
2022-03-07,터보링크 태양광 발전소,2300.123
2022-03-08,터보링크 태양광 발전소,2761.981
2022-03-09,터보링크 태양광 발전소,2739.803
2022-03-10,터보링크 태양광 발전소,2428.847
2022-03-11,터보링크 태양광 발전소,1637.229
2022-03-12,터보링크 태양광 발전소,2282.287
2022-03-13,터보링크 태양광 발전소,308.548
2022-03-14,터보링크 태양광 발전소,535.62
2022-03-15,터보링크 태양광 발전소,2985.679
2022-03-16,터보링크 태양광 발전소,2956.269
2022-03-17,터보링크 태양광 발전소,692.302
2022-03-18,터보링크 태양광 발전소,981.083
2022-03-19,터보링크 태양광 발전소,1124.27
2022-03-20,터보링크 태양광 발전소,1962.169
2022-03-21,터보링크 태양광 발전소,2629.882
2022-03-22,터보링크 태양광 발전소,3055.1
2022-03-23,터보링크 태양광 발전소,1847.909
2022-03-24,터보링크 태양광 발전소,3166.466
2022-03-25,터보링크 태양광 발전소,1826.697
2022-03-26,터보링크 태양광 발전소,2164.653
2022-03-27,터보링크 태양광 발전소,3425.358
2022-03-28,터보링크 태양광 발전소,2720.52
2022-03-29,터보링크 태양광 발전소,3459.588
2022-03-30,터보링크 태양광 발전소,2047.019
2022-03-31,터보링크 태양광 발전소,1607.339
2022-04-01,터보링크 태양광 발전소,2668.453
2022-04-02,터보링크 태양광 발전소,3206.481
2022-04-03,터보링크 태양광 발전소,3521.778
2022-04-04,터보링크 태양광 발전소,3627.843
2022-04-05,터보링크 태양광 발전소,2992.427
2022-04-06,터보링크 태양광 발전소,3362.684
2022-04-07,터보링크 태양광 발전소,3016.532
2022-04-08,터보링크 태양광 발전소,3640.377
2022-04-09,터보링크 태양광 발전소,3469.23
2022-04-10,터보링크 태양광 발전소,3548.296
2022-04-11,터보링크 태양광 발전소,1326.269
2022-04-12,터보링크 태양광 발전소,3476.462
2022-04-13,터보링크 태양광 발전소,704.836
2022-04-14,터보링크 태양광 발전소,1126.682
2022-04-15,터보링크 태양광 발전소,3230.588
2022-04-16,터보링크 태양광 발전소,3800.438
2022-04-17,터보링크 태양광 발전소,3951.335
2022-04-18,터보링크 태양광 발전소,3130.793
2022-04-19,터보링크 태양광 발전소,3413.787
2022-04-20,터보링크 태양광 발전소,3772.957
2022-04-21,터보링크 태양광 발전소,820.062
2022-04-22,터보링크 태양광 발전소,3727.156
2022-04-23,터보링크 태양광 발전소,2416.31
2022-04-24,터보링크 태양광 발전소,3607.594
2022-04-25,터보링크 태양광 발전소,3108.133
2022-04-26,터보링크 태양광 발전소,481.141
2022-04-27,터보링크 태양광 발전소,3397.877
2022-04-28,터보링크 태양광 발전소,3560.829
2022-04-29,터보링크 태양광 발전소,781.974
2022-04-30,터보링크 태양광 발전소,2591.317
2022-05-01,터보링크 태양광 발전소,4233.847
2022-05-02,터보링크 태양광 발전소,3357.863
2022-05-03,터보링크 태양광 발전소,4145.139
2022-05-04,터보링크 태양광 발전소,4153.337
2022-05-05,터보링크 태양광 발전소,4137.911
2022-05-06,터보링크 태양광 발전소,3764.758
2022-05-07,터보링크 태양광 발전소,3734.87
2022-05-08,터보링크 태양광 발전소,3786.938
2022-05-09,터보링크 태양광 발전소,3256.622
2022-05-10,터보링크 태양광 발전소,3335.686
2022-05-11,터보링크 태양광 발전소,3020.872
2022-05-12,터보링크 태양광 발전소,2091.856
2022-05-13,터보링크 태양광 발전소,1863.338
2022-05-14,터보링크 태양광 발전소,4173.585
2022-05-15,터보링크 태양광 발전소,3950.371
2022-05-16,터보링크 태양광 발전소,4202.993
2022-05-17,터보링크 태양광 발전소,4029.435
2022-05-18,터보링크 태양광 발전소,3866.002
